Word,Freq
2014.02.05,1
பணிபுரிந்து,1
பகிர்ந்தளிப்பதற்கு,1
உத்தியோகத்தரைச்,1
பாதுகாவலர்களுக்கு,1
அனுப்பவோ,1
வேறாக்கிய,1
உபகரணங்களுக்கு,1
கணக்குகளைத்,1
கணக்கீட்டின்,1
தர்சினி,1
கௌபாக்கியா,1
ஹெரெண்டெல்,1
பதவியுயர்வுக்,1
நிர்வகிக்கப்படுவதுடன்,1
03.2013.04.02,1
படிநிலை,1
நாணயத்தாள்களின்,1
சுற்றோட்டத்திலிருந்து,1
அனுபவங்கள்,1
ஹாயின்போட்,1
உரித்தாவதுடன்,1
இப்பதவிக்கு,1
இலங்ககோன்,1
வங்கியிடமிருந்து,1
கால்வாய்களை,1
ஆராச்சிலாகே,1
தாருக,1
240,1
MN,1
அணைகள்,1
தஹம்,1
6/2006,1
மங்கலிகா,1
அளவான,1
220/19,1
இம்புல்பிட்டிய,1
முனியாண்டி,1
எதர்மல்ட்,1
விலாசம்,1
பின்னவல,1
2013.07.29,1
மீளமைத்தல்,1
இருக்கைகளைக்,1
வசதிகளுடன்,1
ஏற்றிச்செல்வதற்காக,1
மீளமைத்து,1
செயலமர்வொன்று,1
சரணாலயத்தில்,1
தேசத்தைக்,1
கட்டியெழுப்புவோர்,1
பதவிகளை,1
கற்றுக்கொண்ட,1
பொருட்களையும்,1
03/01,1
வேஸ்ட்ஹால்,1
உள்ளாகலாம்,1
பயணிகளையும்,1
நிலையத்திலே,1
New,1
Praj,1
2013.08.29,1
தலைவர்களுக்கான,1
சாரதியுடன்,1
பிரஸ்,1
நடவடிக்கைகளுக்கும்,1
செயலணியினருக்கு,1
மன்றத்துக்கு,1
வீல்,1
04/02/08,1
SP,1
கேள்விமனு,1
துஷ்பிரயோகத்தை,1
கிடைக்ககூடியவாறு,1
கொல்வதற்காக,1
கூறுவிலை,1
அனுப்பப்படக்கூடிய,1
மீளம்மா,1
நடராஜ,1
அமுல்படுத்தப்பட்டுள்ள,1
விஹாரைகள்,1
பெற்றுக்கொள்ளமுடியும்,1
கெந்தோப்பிட்டிய,1
இடமே,1
139இ,1
கெதர,1
பூர்ணிமா,1
தில்ருக்ஸி,1
139ஏ,1
வருகைதந்து,1
5/1/4/16,1
615,1
விழியம்,1
மீளளிக்கப்படாத,1
கொபல்லாவ,1
மீளளிக்கப்படக்கூடிய,1
ஒன்றுபட்டுப்,1
கோரப்லடுகின்றது,1
1722/27,1
பாதுகாப்போம்,1
இடமேகெதர்,1
படிவங்களைச்,1
தொகுதிகள்,1
முடித்ததன்,1
குழியைப்,1
உரையைத்,1
உறுதிப்படுத்தப்பட்டது,1
செயற்பட்ட்தாகவும்,1
அதற்க்காகப்,1
விளக்குதல்,1
பத்திரத்தின்பிரதி,1
புஹுல்வெல்ல,1
வெட்டுதல்,1
கிரிந்தை,1
கட்டிடத்துக்கான,1
நாணயத்தாள்களைக்,1
அத்திவாரம்,1
உரிமையாளர்,1
மூடியின்,1
7000.00,1
சீருடை,1
பிரதியு,1
தாள்களின்,1
நாணயத்,1
155,1
கதவைப்,1
தவணைக்கான,1
எத்திகதியில்,1
அளிக்கப்பட்டது,1
கூடங்களற்ற,1
ஒன்றென,1
அடியாக,1
சுற்றி,1
துணைவரின்,1
சங்கத்தை,1
செலவினத்தில்,1
மொழியப்பட்ட,1
12/2005,1
வெள்ளி,1
விண்ணப்பபடிவ,1
வரவுப்பதிவேடு,1
துஷானி,1
5.2,1
පෙ,1
ஆண்டுகளும்,1
ව,1
விஹாராய,1
உள்ளதை,1
செயலிழந்து,1
நடமுறைப்படுத்தப்பட்ட,1
4.6.2,1
பொருளாளரின்,1
உதவிச்செயலாளரின்,1
பயனொன்றென,1
4.4,1
அனுபவங்களும்,1
4.3,1
விளக்கிக்,1
கூறப்பட்டது,1
அந்நியமனங்கள்,1
சம்பளச்,1
உதவித்தலைவரின்,1
அலுவலகர்களின்,1
கொங்கிறீட்,1
கேள்விப்பத்திரதாரர்கள்,1
2013.10.21,1
ஆபத்தும்,1
நடைபெறுகிறதா,1
கரவிட,1
மாலிகா,1
குழந்தைகளை,1
மீற்றருக்கு,1
தொடர்ந்தேர்ச்சையாக,1
குத்துச்சண்டை,1
நாணயத்தாள்களை,1
சமூகமயப்படுத்தும்,1
நடத்துவதற்குத்,1
விரிவுரைத்,1
படுத்தப்,1
பட்டிருப்பதன்,1
குடும்பத்தினுள்,1
குலை,1
இருப்பதன்,1
முக்கியத்துவமும்,1
04/02/01,1
2013.06.17,1
5/1/4/10,1
உதவியாளர்களால்,1
5/1/4/11,1
மஞ்சு,1
நோக்கத்திற்காக,1
வன்னியாரச்சிக்கு,1
03/03/,1
TOT,1
உள்ளடங்கியுள்ள,1
குஸும்,1
விதாரணகே,1
கொட,1
58/21,1
பொருத்தக்,1
பெயரிடப்பட்டிருந்தால்,1
காற்சட்டை,1
பரவ,1
பேரும்,1
வேலையைப்,1
பரிசோதனைக்குப்,1
கட்டங்களும்,1
படுமென,1
பட்டார்கள்,1
நிர்மாணிக்கப்படும்,1
பயனாளிகளாலேயே,1
மனுக்கோரலையும்,1
உபயோகிக்கப்,1
காவி,1
பொழுது,1
2015.06.16,1
உடை,1
5/1/4/1,1
கோரலின்,1
கேள்விப்பத்திரக்,1
பெனடிக்ட்,1
மாவத்தையில்,1
17/18,1
சுப்பிரமணியம்,1
சகுந்தலாதேவி,1
சொய்சாகேலே,1
ஜெக்,1
சார்பு,1
காமல்,1
பெனித்துடுமுள்ள,1
இன்குரு,1
பிரதமரின்,1
காரியாலயங்களுக்கு,1
01/04/09,1
AYU,1
03/03/1/2/1,1
2015.11.23,1
நேரங்களின்போது,1
ஓளடத,1
விண்ணப்பபடிவங்கள்,1
வெடிகே,1
குணாதிலக,1
குமாரகே,1
வாகனத்திற்குப்,1
படுத்துவோருக்காக,1
2000/,1
=கொடுப்பனவு,1
தரவுகளைத்,1
பயனாளிகளுக்குத்,1
கடைப்பிடிக்கவேண்டியதோடு,1
மாலம்பே,1
ஒழுக்கத்தைக்,1
தரத்திற்காக,1
படத்துடன்,1
வித்தியாலயத்தைச்,1
1.13,1
தந்துள்ளார்கள்,1
கொள்வதாகப்,1
கிராமஉத்தியோகத்தர்,1
கிரீன்வுட்,1
டப்ளிவ்,1
2222284,1
பிரியதர்சினி,1
கொள்ளும்,1
சமரக்கோன்,1
இந்துனில்,1
வாகனத்திற்காகவும்,1
081,1
3829732,1
5754175,1
பரிபாலன,1
1403820,1
072,1
1.14,1
7060601,1
இரங்க,1
செயலாகக்,1
வெல்லாலகே,1
பிள்ளைகளைச்,1
இருக்கமாட்டாது,1
4359423,1
அனுமதிக்கப்படுகின்றனர்,1
2222375,1
2222275,1
சம்பந்தப்படுமிடத்து,1
2224282,1
செயற்பாடுகளில்,1
இராகுல,1
விரோத,1
சுபோதி,1
வருகைதரும்,1
சதானி,1
பட்டிருந்த,1
இலாபமீட்டும்,1
430,1
திருப்தியற்றது,1
பொறியினை,1
25/1440/,1
cp,1
10296/07,1
மமா,1
04/,1
DGPGP,1
433,1
சேனை,1
ஒவ்வொன்றையும்,1
நட்டத்தில்,1
நிர்வாகிக்கின்ற,1
கக,1
வைக்கப்பட்டாலும்,1
பிரிவிக்குச்,1
சொந்தமானதாகும்,1
கையேட்டின்,1
பந்திக்கமய,1
கடியல்லேன,1
விகாரைக்கருகில்,1
1.11,1
பொருந்தியுள்ள,1
வொ,1
தத,1
270/1,1
முயற்சிகளாக்க,1
மாவட்டத்திற்குரிய,1
அறிவித்தலின்றி,1
1/2015,1
கையொப்பத்தையும்,1
இருந்தும்,1
படவில்லையாயின்,1
2015.09.12,1
சமூகத்துக்கான,1
22500.00,1
0303675,1
2015.05.18,1
பெற்றதாக,1
அலுவலர்களினது,1
பயணங்களுக்கும்,1
340167,1
2015.06.17,1
பற்றுசீடை,1
2015.04.23,1
நேரங்களும்,1
515,1
1030000.00,1
ஈடுகொடுக்க,1
ஜயவர்த்தனபுர,1
ஆகியவற்றுக்கிணங்க,1
மாதங்களுக்கான,1
வாகனத்தைச்,1
அலுவரினது,1
1.12,1
சேமநலம்,1
2015.05.11,1
வசதிக்கட்டணம்,1
சந்திராணி,1
நடுநிலையாக,1
கடினமானது,1
தொகுதியைக்,1
செயற்படக்கூடிய,1
சிறப்பாகச்,1
உதிரிப்,1
வாகனமா,1
கூரையினுடைய,1
இருக்கையை,1
செலுத்தபடும்,1
உயரதிகாரியின்,1
கோடிடப்பட்ட,1
குறிப்பிட்டுள்ளவாறான,1
நிலையங்களுக்கும்,1
அவற்றுக்குப்,1
வைப்பிலிடக்கூடியவாறு,1
நாவலை,1
வந்துள்ளது,1
உட்படுத்தபடும்,1
செய்யவேண்டுமென,1
எதிரிபார்க்கப்படுவதில்லை,1
ஒப்படைக்கப்,1
05.2015.08.16,1
நீடிக்கும்,1
பயிற்சியளிப்பதற்குப்,1
நிறைவுறும்,1
தோன்றுமாயின்,1
முறைப்பாடு,1
திருபதிகரமான,1
தெரிவுசெய்யப்படும்,1
திவாகர,1
இருக்கையின்,1
K,1
பயிற்சிகளை,1
சுதந்திரமான,1
உபகரணத்,1
ஆரம்பித்தாள்,1
சுற்றுப்புறம்,1
பாகங்களின்,1
தொகுதிகளுடன்,1
மின்சாரத்,1
அமைதியான,1
பாகங்களில்,1
பெறுகிறது,1
1/2/4/14,1
ரணவீர,1
திட்டத்துக்குத்,1
திணைக்களங்களில்,1
உயிராபத்துக்கு,1
இடவசதி,1
இல்லச்,1
ஓய்வுகளை,1
நோய்களுள்ள,1
கயனா,1
மனிதவளம்,1
வைப்பதற்குப்,1
மெலனி,1
பிற்பகுதியில்,1
உலபனே,1
W,1
2011.12.08,1
உதவியையும்,1
மற்றுக்,1
சதுரங்க,1
தண்டுபெந்திருப்ப,1
ஆறாயிரம்,1
முத்துமாரியம்மன்,1
RDTR,1
2016/06,1
செலவெனக்,1
ஹைட்ரீ,1
மேசைகள்,1
விநியோகிக்காமல்,1
ஹெட்டியாராச்சி,1
கந்தை,1
கெந்தோ,1
சீட்டுகளை,1
ரம்புக்குப்பிடிய,1
தொகைக்கு,1
அறிவித்தலுக்கிணங்க,1
சஜீவ,1
கேள்விப்பத்திரமும்,1
ஸ்டாண்லி,1
மாதவ,1
விநியோகித்து,1
மெதகொட,1
3162.00,1
பிரபோத,1
சங்கீதானி,1
ஹேமமாலி,1
பிள்ளையிடமிருந்து,1
கட்டணங்களாக,1
கமகெதர்,1
தீர்மானத்திற்கும்,1
திட்டமொன்றை,1
தேர்ந்தெடுக்கப்பட்டுள்ளனவா,1
கேள்விப்பத்திரத்தை,1
6832307,1
தோன்ற,1
ஒழுக்கம்,1
சிக்கலின்,1
1.17,1
கேள்விமனுச்,1
சந்தர்ப்ப,1
சூழ்நிலைகளுக்கேற்ப,1
வலயத்துக்குப்,1
நிறைவேற்றுவீர்கள்,1
ஏற்றுக்கொள்ளவோ,1
பார்க்கிறேன்,1
வலயத்துக்குரிய,1
அதிபர்களுக்கான,1
பூரணப்படுத்தப்,1
பதிவேட்டுக்,1
கோவையை,1
அத்தாட்சிச்,1
வாக்குக்,1
கணக்கெடுப்புக்காக,1
மண்டபத்துக்கு,1
தளங்களை,1
நிராகரிக்கவோ,1
கருமாரி,1
அம்மனை,1
248,1
1/1,1
கருத்திட்டத்திலிருந்து,1
1/8/2,1
தீவையான,1
176,1
சொத்துடைமையாளர்,1
தனியாள்,1
பணியாட்டொகுதியினரின்,1
ஆர்ப்பாட்டம்,1
36யு,1
தயாராகிவருகின்றனர்,1
86,1
86யு,1
87யு,1
126,1
வீழ்ச்சிக்கு,1
158,1
161,1
185,1
பருவகாலத்தில்,1
272,1
278,1
148,1
நிறைவேற்றிக்கொள்வதற்கு,1
273,1
அவர்களைக்,1
ஆணைப்பத்திரம்,1
274,1
மீன்வளம்,1
குன்றிய,1
5/1/1/3,1
கொண்டுவரப்பட்ட,1
76/1/2,1
சொத்துக்,1
1/5/1,1
மயப்படுத்துகை,1
பிக்குமாரும்,1
டிபிள்யூ,1
வெலிகம்பொல,1
கனிஷட்,1
மேனகா,1
சோலன்கந்த,1
மேற்கொள்ளப்படுகின்றன,1
மஹ்ரூப்,1
பரரியளவில்,1
ஹயின்,1
கலிங்கு,1
நடைமுறைப்படுத்துகின்ற,1
ஆரம்பிக்கப்பட்டதென்பதை,1
அழிக்கப்படுதல்,1
அதிருப்திக்குள்ளாகியிருக்கும்,1
குமாரசிங்க,1
5/4,1
குடும்பங்பளின்,1
பதவிகளையும்,1
கண்வில்லைகள்,1
உற்பத்தியாளர்களை,1
நாடுபூராவும்,1
நிண்ணப்பப்,1
குறிப்பிட்டுள்ளதா,1
நவடிக்கைகளை,1
பெயரொன்றை,1
அநேகமான,1
நா,1
பதிவிலக்கம்,1
5/1/1297,1
விக்னேஷ்,1
துறைமுகத்திற்குள்,1
கணக்கெடுப்புகள்,1
வலியுறுத்துவதோடு,1
XXXII,1
ஈர்க்கிறேன்,1
திரும்பும்,1
குடித்தன,1
காரியாலயத்தை,1
மதகுருவின்,1
மீன்பிடிப்,1
தற்போதுவரை,1
அறிவித்துள்ளபடி,1
பயன்படுத்துவதன்,1
கலந்துரையாடித்,1
சமயக்கிரியை,1
பொளத்த,1
அறிவித்துளேன்,1
தர்மசாலையில்,1
பாதுக்காவலர்களின்,1
அதிபர்களோடு,1
பிரவேசிப்பதற்கு,1
மாவட்டத்திலுள்ள,1
ஏற்பட்டமைக்கான,1
வாத,1
பிரதிவாதங்களை,1
பேரீத்தம்,1
விதத்திலும்,1
ஈடுபடக்,1
ஒத்துழைப்புடனும்,1
வழிகளிலும்,1
பாரபட்ஷம்,1
உத்தியோகத்தராகிய,1
பரீட்சார்த்தமாக,1
வர்த்தகத்துக்கு,1
மொரட்டுவ,1
முகத்துவாரம்,1
உண்மைப்,1
கடலுக்குச்,1
முன்போ,1
திகதியோ,1
கருவிகளைப்,1
காகிதம்,1
பொருள்கள்,1
2016/06/30,1
தேர்தெடுக்கப்பட்ட,1
ஆட்களை,1
CAP,1
வுயுபு,1
தட்டச்சுத்,1
தாழ்கள்,1
நிறைவில்,1
பக்கட்,1
80பக்கம்,1
வெற்றியளித்துள்ளது,1
மாதிரிக்காக,1
மின்சாரப்,1
அலகுகளிளிருந்து,1
ஒருவரைத்,1
தேர்தலுக்கு,1
வளர்க்கப்பட்டு,1
நிர்மாணிப்பதற்குத்,1
நித்தியாலயம்,1
பற்றுசீட்டின்,1
அனைவரையும்,1
ஆசனம்,1
ஹரரிஸ்பத்துவ,1
உந்துருளியைப்,1
ஹல்லொலுவ,1
பார்வையாளர்,1
விளையாட்டரங்கின்,1
வராதென்ன,1
தம்புள்ளை,1
1/10/,1
2015.06.23,1
ஆற்றின்,1
மரணங்களை,1
பரிசோதனைகளில்,1
மகிழ்வுடன்,1
நிர்மாணிக்கப்பட்டு,1
வரவேற்றார்,1
பொருத்துவதற்காக,1
201.07.14,1
கலந்துரையாடப்பட்டவாறு,1
நடுவே,1
அறியப்பட்டதாக,1
ரீதியிலானதொரு,1
ஆசனங்களின்,1
மழைகாலம்,1
பார்வையாளர்களுக்கான,1
அதிகரித்தலுடன்,1
பெருகுதல்,1
விளையாட்டரங்கில்,1
உந்துருளியின்,1
உந்துருளிகளை,1
ஹலீம்,1
பெப்ருவரி,1
இலக்கத்,1
சேர்த்துக்கொள்ளப்பட்ட,1
பாடசாலைகளுக்குச்,1
சோதனை,1
செயலாளர்ஃ,1
நிளையங்களின்,1
விண்ணப்பித்திருந்தவர்களின்,1
பொறுப்பதிகாரிகளுக்கு,1
விண்ணப்பித்திருந்த,1
கோயில்களை,1
வட்டாரத்தில,1
சொய்சகெலே,1
உழவு,1
88ல்,1
சேர்வதற்காக,1
மாரியம்மன்,1
நிவாரணத்,1
இலக்கம்KDS,1
தடைசெய்யப்படுவதற்கான,1
செலவுக்கு,1
அமைப்புகளில்,1
ஓரிலட்சம்,1
இக்காலப்பகுதியில்,1
கிணறுக்கென,1
கொலைசெய்யப்பட்ட,1
காணாமற்போன,1
காலகட்டத்தில்,1
அதழகரிக்க,1
துறையினரதும்,1
நிலைமொன்றை,1
அன்ட்றூ,1
இடர்பாடு,1
உத்தியோகத்தரது,1
வளங்களுக்கு,1
அசிரியர்கள்,1
பெயர,1
நடவடிக்ககை,1
யூசுப்சுகாதார,1
இங்கிருந்த,1
சற்குணராணி,1
மொன்றி,1
கிறிஸ்தோ,1
சுமத்தப்பட்டுள்ளதா,1
நீக்கப்பட்டு,1
வித்யாலயம்,1
ஈர்க்கப்பட,1
லீலா,1
புஸ்பகுமார,1
நுவன்ன,1
நடைபெற்றுள்ளதாக,1
கொஸ்தா,1
கொமர்ஷல்,1
சிவந்தன்,1
மரியாள்,1
வித்தியாலம்,1
சந்திர,1
மேஹன்,1
சிறியானி,1
மோஹன்,1
தலமாகும்,1
செய்வதிலுள்ள,1
ஒப்பபடைத்தல்,1
இச்ச,1
சூரியவெவ,1
பிக்குமாருக்குப்,1
தளங்கள்,1
பூஜிக்கப்பட்ட,1
சுத்தஞ்,1
உதகுக்,1
தரவுகளைப்,1
கேப,1
பிரசுர,1
நோய்த்,1
சீமாமாலகய,1
தன்மையிலிருந்து,1
மீளக்கூடிய,1
கவன,1
தலமானது,1
ஒலிபரப்புப்,1
கிடைத்ததாக,1
மக்களுடன்,1
பகுதியினரை,1
சபையினரின்,1
சங்கப்,1
பொதுமக்களின்,1
முற்சக்கர,1
உயர்தீட்சையளிக்கின்ற,1
நிறுவனங்களுக்கே,1
மதச்சடங்குகள்,1
பேரூந்துகளை,1
நட்புடனும்,1
வழங்குகின்றேன்,1
உங்களுக்குரிய,1
செயலாளர்ளுக்கும்,1
பிசெய்யுமாறும்,1
அவர்களோடு,1
பிரதிவாதங்களி,1
ஏற்படுத்தாது,1
கிடைக்காதவர்கள்,1
செயற்படவும்,1
பாட்டைப்,1
கருணையுடன்,1
நடக்கவும்,1
ஒப்படைக்கும்,1
உறுதியானதும்,1
முதன்மையானதுமான,1
வெளியிட்டுருதுகிறேன்,1
பங்குதாரர்களின்,1
விடுமுறையாக,1
தலைவர்களுக்கும்,1
1200/6,1
ரஜமல்வத்த,1
ஒழுங்கை,1
சேவையாற்றிவரும்,1
கேட்க்கும்,1
அதிகமெனில்,1
ஹெக்டயாருக்கு,1
ஒப்பந்தக்காரருக்கு,1
மத்துரணகே,1
மாதத்துக்குள்,1
தேவையாவின்,1
உதிர்ப்பதற்கான,1
விருந்தோம்பல்,1
இருக்கும்போது,1
பிரதிநிறுத்தி,1
விருந்தினர்,1
அணிவதில்,1
பணிக்,1
குழுவினருக்கு,1
2015.08.16,1
உணவினை,1
முடிவுரையும்,1
பொருத்தமானதும்,1
தயாரிக்கப்படுகின்ற,1
நியாய,1
தலைவருடன்,1
பானங்களுக்காக,1
கொள்ளவேண்டும்,1
ஏற்றுக்கொள்கிறாரா,1
கோப்பைக்கான,1
35.00,1
100.00,1
அநீதியாகுமென்பதை,1
பிரிக்கப்படாத,1
வாக்கு,1
சாவடியின்,1
1250.00,1
அதற்க்கான,1
பாத்திரங்களை,1
முன்வைக்கவும்,1
செயலணியினர்,1
பொருட்படுத்தாமல்,1
பிரதேசத்துக்கு,1
இடப்படவேண்டும்,1
கூட்டத்,1
ஒழுங்குபடுத்துவது,1
MPP,1
1103,1
மரங்களின்,1
தகர்வுகளோ,1
உடைவுகளோ,1
தரங்கவிற்கு,1
ஒப்படைக்கும்போது,1
மயிலோ,1
ஒப்படைத்தேன்,1
பொறுப்பேற்றேன்,1
1/8/1,1
போட்டிப்பரீட்சையில்,1
உதிர்க்கப்பட்ட,1
பதரமுள்ள,1
பூர்த்திசெய்ய,1
சாட்சிகளால்,1
ACC,1
உறுதிப்பத்திரத்தின்,1
10/05,1
ஆவனங்கள்,1
2016.05.,1
இடப்படாத,1
தசநாயக்கவுக்கு,1
223619,1
மதிப்பிற்குரிய,1
கிடைத்ததாகவும்,1
கொடுக்கப்,1
பட்டதாக,1
813398,1
கையொப்பப்,1
468929,1
விமற்றும்லோ,1
சந்தாத்,1
வாங்கள்,1
ஒட்டப்படுவது,1
சித்தியடைந்து,1
2016.03.14,1
வாங்களாக,1
வெஸ்ட்,1
ஹோல்,1
தொழில்ᾒட்ப,1
மதிப்பீட்டையும்,1
உத்தியோகத்தர்களை,1
போட்டித்,1
25000,1
Alignment,1
நிலையைப்,1
தொடருக்காக,1
வழங்கும்போது,1
பேயோடா,1
ஹிலுன்ஸ்,1
கப்,1
வைத்ததன்,1
மரத்,1
5/1/2/4,1
பனாகொடை,1
மீற்றரில்,1
ஹோமாகமை,1
பெறுபேறுகளுக்கிணங்க,1
உபுல்,1
உடைகளை,1
வெளிப்படுத்தும்,1
கட்சிகளுக்குரிய,1
வேலியும்,1
750.00,1
இரண்டுக்கும்,1
மீட்டருக்கும்,1
பிரமானம்,1
அதிகரிப்பும்,1
நிலையங்களுக்காகவும்,1
போதுமானதாகும்,1
செலுத்துவதோடு,1
7.1,1
வாக்கை,1
நிலையத்துக்குள்,1
மீட்டர்,1
வேலிஅமைப்பது,1
வளர்க்கப்படுகின்ற,1
இருப்பவர்,1
ஆபிரிக்க,1
7.2,1
சத்தியப்பிரமான,1
மேற்காசிய,1
பயன்படுத்துகின்றாரென்பதையும்,1
பெறுகின்றாரென்பதையும்,1
emergency,1
light,1
போக்கி,1
எண்பதாயிரம்,1
சேவையாற்றுதல்,1
வெளிப்படுத்தியுள்ளாரா,1
ஆவணங்களிள்,1
செய்யப்படாதமைக்கான,1
நி௮லயங்களுக்கு,1
பிறப்பிடம்,1
சேர்க்கை,1
உண்ணக்கூடிய,1
மேசைகளை,1
சவப்பெட்டி,1
அனுதாப,1
மரணமானவராயின்,1
வரைபடங்களில்,1
காணிப்பதிவுப்,1
இனிப்பான,1
நிறமுடைய,1
உஙக்ளுக்கு,1
வரைபடத்துக்கு,1
பிள்ளைகளது,1
முடித்தவராயின்,1
பாடசாலையால்,1
கதிரை,1
திருமணம்,1
எடுக்கப்படுள்ளது,1
நீள்வட்டமான,1
சகோதரிகளின்,1
போக்குவரத்துக்கு,1
சேர்விடாப்பு,1
சமர்ப்பிக்கவேண்டிய,1
பொறுப்புள்ள,1
அலல்து,1
தூரத்துக்காக,1
பிறப்பை,1
மாணவரின்,1
கொடுக்கவும்,1
விளக்கொன்றை,1
கொடுப்பதற்காகவும்,1
இடம்பெறவில்லையென,1
பாதுகாப்புக்கும்,1
வேன்களுக்கு,1
வீதமாக,1
கூடுகள்,1
சிரேஷ்ட்ட,1
லொரி,1
நிலையத்தவரால்,1
வரப்படும்,1
பரிசோதனைச்,1
சுற்றுபுறத்தை,1
விளக்குகளை,1
ஒளியேற்றி,1
புகைப்,1
அனுமதிக்கப்படட,1
களுக்கான,1
தொழிலாளரை,1
1600.00,1
தொழிலாளருக்கான,1
அனுமதிப்பத்திரமொன்று,1
கட்சிக்கோ,1
சுயேட்சை,1
அனுமதிப்பத்திரத்தின்,1
குழுவுக்காகவோ,1
காணியாயின்,1
செய்பவராக,1
இருக்காத,1
நபராக,1
சுமத்துகின்றார்கள்,1
7.7,1
புகைபோக்கி,1
வளாகங்களில்,1
125.00,1
7.3,1
உறுதிபடுத்தக்,1
மின்குமிழ்,1
ஆகியவற்றுக்காக,1
உறவினரென,1
உச்சமாக,1
கல்விக்காக,1
மிகுதி,1
900/௦௦,1
7.4,1
ஈடுபட்டுள்ளாரென்பது,1
உங்களற்றது,1
தொழிலிலும்,1
பாஸ்,1
7.5,1
ஹைப்ரிட்,1
பரிமாற்றப்பட்ட,1
2015.08.15,1
பரிமாற்றப்,1
தரத்திற்கமைவாக,1
மலதிகமாக,1
அலுவலர்களுக்குத்,1
தலையணைகள்,1
பாய்கள்,1
பயன்படுத்துகின்றா,1
7.6,1
மவுண்ட்,1
பத்துனு,1
அகற்றவ்,1
கனி,1
குறைந்தோர்,1
517,1
இம்புள்,1
6903718,1
செவிப்புல,1
நாற்காலி,1
செயற்கை,1
கால்கள்,1
2015.02.18,1
5/2/4/,1
1000சீ,1
சமூகசேமநல,1
செய்துபார்த்து,1
நிறுவைப்,1
பரிந்துரைகளுக்கமைய,1
தலைமையகத்தில்,1
நடைபெற்றதாகவும்,1
நிகழ்ச்சிநிரல்,1
இப்பிரதேசங்களில்,1
தோட்ட்ங்களில்,1
புவிப்,1
வியாபாரிகள்,1
சொய்ஸாகெல்லே,1
675,1
வகைப்படுத்தப்பட்டுள்ளதா,1
மஹாவிஹாரை,1
வாகனமென,1
வாசஸ்தலம்,1
மீள்குடியேற்றம்,1
76635,1
34948,1
36687,1
காற்றும்,1
பயனாளர்களின்,1
சுக,1
கலபொடவத்தை,1
கர்ஹான்துங்கள,1
மழையினால்,1
ஹொரகொல்ல,1
தீர்வையையும்,1
மலை,1
மரக்கிளைகள்,1
முறிந்து,1
இறக்குமதித்,1
nபடைப்புகளின்,1
பெலித்துடுவே,1
18/1/10,1
2014.12.15,1
வரக்காவ,1
வெளிகொடவத்தை,1
2016.02.18,1
மருந்துசாலை,1
வாகனங்களுக்குமான,1
கொள்ளவைக்,1
ஐங்குறு,1
2000சீ,1
ஐங்குறுசீய,1
கந்தூபிடிய,1
கொள்ளளவைக்,1
2014.11.06,1
ராஜ,1
மழையும்,1
முகாமையாளர்களுக்கு,1
அறிவித்தபடி,1
ஒட்டுதலுக்கான,1
ஓட்டிகளை,1
குருத்துவத்தை,1
தரங்களிலிருந்த,1
பேருந்துகளில்,1
நாவலபிட்டியவிலிருந்து,1
ஆரம்பத்திலும்,1
2003ஆம்,1
புஸ்செல்கட,1
தூரத்தில்,1
வெடிப்புகளுடன்,1
மாணியத்தையும்,1
அவதானிக்கப்பட்டது,1
கிரீன்வூட்,1
அனுசரணையை,1
துண்டுப்,1
கலப்பட,1
5/2/4/15,1
ஹபராதுவ,1
பிற்றதேச,1
பதாதைகளை,1
அப்பிரிவுகளின்,1
மரணமடைந்தவர்,1
தெரிவிக்கப்,1
லோகநாதன்,1
பாரேன்டா,1
பாதயாத்திரை,1
2014.12.14,1
இன்றய,1
தலாவீத,1
உரிமையாளர்களுக்கிடையே,1
027,1
2016.02.12,1
பாதிப்புக்குள்ளான,1
கூட்டுறவுச்சங்கங்கள்,1
2014.12.02,1
வியாபாரிகளின்,1
அறிவிக்கப்பட்டவாறு,1
பாதிப்புக்குள்ளாகி,1
சிதைவுற்ற,1
கெளரவரவிகருணாநாயக்க,1
5/2/4/9,1
22/02/௦௫,1
௩௫,1
சுங்கத்தீர்வை,1
கடித்ததோடு,1
01082,1
காரியலாலயம்,1
அத்தப்பது,1
விடுவித்துக்கொள்ள,1
டன்ஸ்டன்,1
அண்டலூ,1
முட்டையின்,1
வாகனமொன்றின்,1
672,1
தெரிவிக்கப்பட்டது,1
2015.01,1
2014.12.11,1
வாகனங்களுக்குப்,1
பிரயோகிக்கத்தக்க,1
செயற்படுத்தக்கூடிய,1
5/9/1,1
அட்டையையும்,1
கோட்டத்துக்குரிய,1
வெளிகம்போல,1
இஸதீன்,1
ஒன்றுபட்ட,1
ஹெட்டிகே,1
அமைப்பொன்றை,1
PSK,1
6/13/,1
We,1
2015.07.06,1
இக்கருத்திட்டத்தின்,1
செய்யப்பட்டுள்ளதாக,1
படுவதாக,1
உத்தேசித்துல்க்ள,1
செலவுக்கான,1
காரணத்துக்கேற்ப,1
12.௦௦,1
ஆந்தா,1
திடடமிடப்பட்டுள்ளன,1
தலையீடுகள்,1
பபோதா,1
மதுசானி,1
என்பவருக்காக,1
18/2/25/21,1
திடடமிடப்படுள்ளது,1
நிலையத்,1
நாவலபிட்டி,1
ஒன்றாயும்,1
செய்கை,1
ஆயின,1
செப்பனிடுவதற்கான,1
சுட்டிகள்,1
